Gap,Rotation,freq (GHz)Freq,VSWR,S11dB,S21dB,S11,S21
3,60,3.715,8.191161378,-2.131427131,-4.779694434,-0.6129965054852865+0.4861938760644627i,-0.43835697617273306-0.37486813843967126i
3,60,3.72,8.217802686,-2.124448039,-4.793489027,-0.6080456159406723+0.49337028844754754i,-0.44204310974975547-0.36908781750248065i
3,60,3.725,8.244774097,-2.117429105,-4.807436405,-0.6030019342774511+0.500513844901489i,-0.44565767831786-0.3632545196843176i
3,60,3.73,8.272091438,-2.110367497,-4.821541522,-0.5978649716495565+0.5076241668360201i,-0.44919996327652695-0.35736834137754653i
3,60,3.735,8.2997709,-2.103260393,-4.835809151,-0.5926342239371719+0.514700839189161i,-0.45266922150611133-0.3514294050756041i
3,60,3.74,8.327829064,-2.096104977,-4.850243871,-0.5873091735339787+0.521743409435532i,-0.4560646867922945-0.34543786069283094i
3,60,3.745,8.35628293,-2.088898439,-4.864850054,-0.5818892911824878+0.5287513866816719i,-0.4593855713063832-0.3393938868006656i
3,60,3.75,8.385149945,-2.081637964,-4.879631856,-0.5763740378529714+0.5357242408506372i,-0.46263106713644436-0.3332976917781587i
3,60,3.755,8.413689028,-2.074509648,-4.894877279,-0.5707636047606335+0.5426357667202197i,-0.4657708003399273-0.32715919461956394i
3,60,3.76,8.442156797,-2.067447845,-4.910012289,-0.5650834582519262+0.5494676366536202i,-0.46882638982420494-0.32101450875120513i
3,60,3.765,8.470555746,-2.060451079,-4.925042769,-0.559334399727904+0.5562199949228251i,-0.4717984758436601-0.31486391191167507i
3,60,3.77,8.49888903,-2.053517744,-4.939974728,-0.5535171971688637+0.5628930032711154i,-0.47468767298142717-0.30870764700868797i
3,60,3.775,8.527160455,-2.046646114,-4.954814302,-0.5476325843744816+0.5694868392061934i,-0.47749456849264277-0.30254592393072127i
3,60,3.78,8.555374465,-2.039834345,-4.969567758,-0.5416812602823654+0.5760016942511555i,-0.48021972075253405-0.29637892144070194i
3,60,3.785,8.583536122,-2.033080488,-4.984241491,-0.5356638883675353+0.5824377721569599i,-0.4828636578137237-0.2902067891456192i
3,60,3.79,8.611651096,-2.026382493,-4.99884203,-0.5295810961251598+0.5887952870802072i,-0.48542687607674284-0.28402964953567467i
3,60,3.795,8.639725646,-2.019738221,-5.013376035,-0.5234334746386833+0.5950744617301776i,-0.48790983907736085-0.27784760008636006i
3,60,3.8,8.667766604,-2.013145444,-5.027850297,-0.5172215782352965+0.6012755254892254i,-0.49031297639392063-0.2716607154166494i
3,60,3.805,8.695781356,-2.006601858,-5.042271736,-0.5109459242304771+0.607398712510738i,-0.49263668267745453-0.2654690494963194i
3,60,3.81,8.723777828,-2.000105089,-5.056647402,-0.5046069927631374+0.613444259799004i,-0.49488131680692315-0.25927263789526267i
3,60,3.815,8.751764464,-1.993652697,-5.070984472,-0.4982052267226608+0.6194124052754131i,-0.497047201171482-0.2530715000675414i
3,60,3.82,8.77975021,-1.987242187,-5.085290248,-0.49174103176891787+0.6253033858355229i,-0.49913462108122847-0.2468656416628392i
3,60,3.825,8.807744496,-1.980871011,-5.099572151,-0.48521477644608374+0.6311174354015949i,-0.5011438243074456-0.24065505685790764i
3,60,3.83,8.835757219,-1.974536576,-5.113837722,-0.4786267923908538+0.6368547829752738i,-0.5030750207528935-0.23443973070057372i
3,60,3.835,8.863798722,-1.968236252,-5.128094615,-0.4719773746354106+0.6425156506951283i,-0.5049283822522515-0.2282196414588726i
3,60,3.84,8.891879781,-1.961967374,-5.14235059,-0.465266782005229+0.6481002519038197i,-0.5067040425023672-0.22199476296789772i
3,60,3.845,8.920011585,-1.95572725,-5.156613514,-0.45849523761157057+0.6536087892296832i,-0.5084020971215233-0.21576506696701905i
3,60,3.85,8.948205722,-1.949513165,-5.170891351,-0.4516629294382478+0.6590414526875111i,-0.5100226038364816-0.20953052542020048i
3,60,3.855,8.97647416,-1.943322388,-5.185192154,-0.4447700110219907+0.6643984178033399i,-0.5115655827956429-0.20329111281226908i
3,60,3.86,9.004829238,-1.937152174,-5.199524062,-0.43781660222548113+0.6696798437679942i,-0.513031017006238-0.19704680841412262i
3,60,3.865,9.033283647,-1.930999769,-5.213895292,-0.43080279010187333+0.6748858716241426i,-0.5144188528930413-0.1907975985100349i
3,60,3.87,9.06185042,-1.924862416,-5.228314128,-0.4237286298493465+0.6800166224915284i,-0.5157290009757194-0.18454347858040843i
3,60,3.875,9.090542922,-1.918737357,-5.242788915,-0.4165941458539977+0.6850721958350174i,-0.5169613366615281-0.17828445543354263i
3,60,3.88,9.119374836,-1.912621835,-5.257328053,-0.4093993328191161+0.6900526677799853i,-0.5181157011497185-0.17202054928022908i
3,60,3.885,9.148360157,-1.906513101,-5.271939981,-0.4021441569786439+0.6949580894795055i,-0.5191919024436512-0.16575179574524504i
3,60,3.89,9.177513186,-1.900408413,-5.286633174,-0.39482855739237627+0.6997884855376607i,-0.5201897164663043-0.1594782478101019i
3,60,3.895,9.20684852,-1.894305041,-5.301416129,-0.38745244732022416+0.7045438524932087i,-0.521108888274545-0.15319997768171062i
3,60,3.9,9.236381054,-1.888200268,-5.316297356,-0.38001571567262404+0.7092241573676676i,-0.5219491333672509-0.14691707858193798i
3,60,3.905,9.266125974,-1.882091391,-5.331285368,-0.37251822853396716+0.7138293362817508i,-0.5227101390821023-0.14062966645337557i
3,60,3.91,9.296098761,-1.875975725,-5.34638867,-0.36495983075569416+0.7183592931439235i,-0.5233915660756409-0.1343378815769807i
3,60,3.915,9.32631519,-1.869850599,-5.361615744,-0.35734034761550215+0.7228138984146563i,-0.5239930498809587-0.12804189009762074i
3,60,3.92,9.356791336,-1.863713363,-5.376975045,-0.34965958653891965+0.727192987949785i,-0.5245142025372083-0.12174188545391801i
3,60,3.925,9.387543579,-1.857561383,-5.39247498,-0.34191733887930875+0.7314963619261797i,-0.5249546142849544-0.11543808970917545i
3,60,3.93,9.418588613,-1.851392046,-5.408123904,-0.33411338175218946+0.7357237838527039i,-0.5253138553212529-0.10913075478055362i
3,60,3.935,9.449943457,-1.845202754,-5.423930103,-0.3262474799196222+0.7398749796692469i,-0.52559147760824-0.10282016356405681i
3,60,3.94,9.48162547,-1.838990927,-5.439901785,-0.3183193877202233+0.7439496369363604i,-0.5257870167289133-0.0965066309532849i
3,60,3.945,9.513652363,-1.832754003,-5.456047065,-0.31032885104026714+0.7479474041178181i,-0.525899993783754-0.09019050475030449i
3,60,3.95,9.546042221,-1.826489432,-5.472373951,-0.3022756093211995+0.7518678899581426i,-0.5259299173217822-0.08387216646738425i
3,60,3.955,9.578813522,-1.82019468,-5.488890336,-0.29415939759878107+0.7557106629569196i,-0.5258762852996548-0.07755203201873838i
3,60,3.96,9.611985163,-1.813867224,-5.505603982,-0.28597994856898634+0.7594752509414396i,-0.5257385870624142-0.0712305523018048i
3,60,3.965,9.645576483,-1.807504547,-5.522522508,-0.27773699467570895+0.7631611407389659i,-0.5255163053395598-0.06490821366797368i
3,60,3.97,9.679607299,-1.801104143,-5.539653377,-0.2694302702152569+0.7667677779496358i,-0.5252089182501609-0.0585855382830512i
3,60,3.975,9.714097932,-1.794663507,-5.557003882,-0.2610595134525799+0.770294566820757i,-0.5248159013108459-0.05226308437811494i
3,60,3.98,9.749069244,-1.788180136,-5.574581135,-0.2526244687441329+0.773740870222971i,-0.524336729440583-0.04594144639176983i
3,60,3.985,9.784542682,-1.781651526,-5.592392053,-0.2441248886622731+0.7771060097284914i,-0.5237708789563381-0.039621255005158375i
3,60,3.99,9.820540314,-1.775075164,-5.610443344,-0.23556053611607505+0.7803892657913541i,-0.5231178295538191-0.03330317707141048i
3,60,3.995,9.857084878,-1.76844853,-5.628741498,-0.22693118646348195+0.7835898780293258i,-0.5223770662677006-0.026987915441533006i
3,60,4,9.894199827,-1.76176909,-5.647292769,-0.21823662960971948+0.7867070456068762i,-0.5215480814059189-0.02067620868904249i
3,60,4.005,9.931016787,-1.755193112,-5.666678737,-0.20948921635957124+0.7897211442997308i,-0.520595214362393-0.0143919048340289i
3,60,4.01,9.967814916,-1.748669533,-5.685925499,-0.200724733004262+0.7926274526038108i,-0.5195774481460452-0.00815084220488962i
3,60,4.015,10.00459693,-1.742197253,-5.705041005,-0.19194374580667417+0.7954265363227718i,-0.5184953543542082-0.0019528048102861694i
3,60,4.02,10.04136645,-1.735775043,-5.724033457,-0.18314678170408857+0.7981189561843864i,-0.5173494593422476+0.004202429905883863i
3,60,4.025,10.07812793,-1.72940155,-5.742911304,-0.17433432864144982+0.8007052658946888i,-0.516140244304457+0.010315088285798465i
3,60,4.03,10.11488671,-1.723075307,-5.761683245,-0.16550683599822716+0.8031860101998908i,-0.5148681455142576+0.016385397693895284i
3,60,4.035,10.15164895,-1.716794738,-5.78035823,-0.15666471510903107+0.8055617229607455i,-0.5135335547225335+0.022413583777439395i
3,60,4.04,10.18842164,-1.710558171,-5.798945455,-0.1478083398779086+0.8078329252440214i,-0.5121368197122962+0.028399867760902055i
3,60,4.045,10.22521256,-1.704363838,-5.817454358,-0.13893804748597416+0.8100001234358477i,-0.5106782450073041+0.034344463783450706i
3,60,4.05,10.26203025,-1.698209889,-5.835894621,-0.13005413919180983+0.8120638073816242i,-0.5091580927316407+0.040247576288685055i
3,60,4.055,10.29888404,-1.692094392,-5.854276161,-0.12115688122378651+0.8140244485572675i,-0.507576583616703+0.04610939747554528i
3,60,4.06,10.33578395,-1.686015348,-5.872609129,-0.1122465057632232+0.8158824982764676i,-0.5059338981514666+0.05193010481907304i
3,60,4.065,10.37274075,-1.679970691,-5.890903901,-0.10332321201703618+0.8176383859386765i,-0.5042301778713587+0.05770985866942003i
3,60,4.07,10.40976589,-1.673958299,-5.909171076,-0.0943871673782804+0.8192925173224366i,-0.5024655267805445+0.06344879993717772i
3,60,4.075,10.44687146,-1.667975998,-5.927421464,-0.08543850867272032+0.8208452729286508i,-0.500640012901921+0.06914704787274338i
3,60,4.08,10.48407023,-1.662021568,-5.945666084,-0.07647734348933452+0.8222970063782736i,-0.498753669948646+0.07480469794704797i
3,60,4.085,10.52137558,-1.656092751,-5.963916151,-0.06750375159238743+0.8236480428688582i,-0.49680649911057284+0.08042181984054732i
3,60,4.09,10.55880148,-1.650187254,-5.98218307,-0.05851778641247137+0.824898677694248i,-0.494798470948552+0.08599845554692712i
3,60,4.095,10.59636251,-1.644302757,-6.000478425,-0.049519476613676505+0.8260491748316137i,-0.49272952738916664+0.09153461759749146i
3,60,4.1,10.63407378,-1.638436915,-6.01881397,-0.04050882773381051+0.8270997655998832i,-0.4905995838121216+0.09703028741170201i
3,60,4.105,10.67195096,-1.632587367,-6.037201617,-0.031485823894364315+0.8280506473934782i,-0.48840853122219424+0.10248541377880772i
3,60,4.11,10.71001025,-1.626751737,-6.055653426,-0.022450429576693492+0.828901982495091i,-0.48615623849737255+0.1078999114749595i
3,60,4.115,10.74826837,-1.620927639,-6.074181592,-0.013402591460685225+0.8296538969710936i,-0.4838425547045714+0.11327366001964242i
3,60,4.12,10.7867425,-1.615112681,-6.092798433,-0.004342240321959657+0.8303064796529401i,-0.48146731147411836+0.11860650257468387i
3,60,4.125,10.82545036,-1.609304471,-6.11151638,0.004730707016522211+0.8308597812077668i,-0.47903032542404583+0.12389824498850632i
3,60,4.13,10.86441009,-1.603500616,-6.130347957,0.013816345682764209+0.8313138133011528i,-0.4765314006251011+0.12914865498770486i
3,60,4.135,10.90364034,-1.597698728,-6.149305776,0.022914780708440805+0.8316685478547953i,-0.47397033109733017+0.13435746151742808i
3,60,4.14,10.94316019,-1.591896424,-6.168402516,0.03202612494065263+0.8319239164016198i,-0.47134690332903467+0.13952435423144274i
3,60,4.145,10.9829892,-1.586091333,-6.187650915,0.04115049691751804+0.8320798095405982i,-0.46866089880893297+0.14464898313216823i
3,60,4.15,11.02314737,-1.580281091,-6.20706375,0.050288018712531385+0.8321360764933082i,-0.465912096562388+0.14973095836036965i
3,60,4.155,11.06365518,-1.574463347,-6.226653825,0.059438813752723633+0.8320925247639878i,-0.4631002756826726+0.15476985013361919i
3,60,4.16,11.10453356,-1.568635764,-6.246433959,0.06860300461577735+0.831948919904597i,-0.4602252178483534+0.1597651888320588i
3,60,4.165,11.14580391,-1.562796019,-6.266416964,0.07778071081132094+0.8317049853861039i,-0.4572867098180698+0.16471646522943956i
3,60,4.17,11.18748812,-1.556941802,-6.286615639,0.08697204655171814+0.831360402576948i,-0.4542845458941529+0.1696231308668684i
3,60,4.175,11.22960858,-1.551070817,-6.307042745,0.09617711851770434+0.8309148108293501i,-0.4512185303468189+0.174484598566171i
3,60,4.18,11.2721882,-1.545180782,-6.327711,0.10539602362428274+0.830367807673841i,-0.4480884797908988+0.17930024307927583i
3,60,4.185,11.31525043,-1.53926943,-6.348633056,0.11462884679229907+0.8297189491221005i,-0.44489422550740737+0.1840694018695445i
3,60,4.19,11.35881929,-1.533334505,-6.369821488,0.12387565873113486+0.8289677500779211i,-0.4416356157025797+0.18879137602052654i
3,60,4.195,11.40291938,-1.527373759,-6.391288777,0.13313651373794444+0.828113684855783i,-0.4383125176973636+0.1934654312671835i
3,60,4.2,11.44757595,-1.521384957,-6.413047299,0.14241144751883233+0.8271561878062874i,-0.43492482004075544+0.1980907991442428i
3,60,4.205,11.49281492,-1.51536587,-6.435109303,0.1517004750373288+0.8260946540473526i,-0.4314724345407753+0.20266667824596712i
3,60,4.21,11.53866292,-1.509314271,-6.457486904,0.16100358839546686+0.8249284402998465i,-0.42795529820731365+0.2071922355913049i
3,60,4.215,11.58514734,-1.503227937,-6.480192065,0.17032075475267697+0.823656865825994i,-0.42437337510152245+0.2116666080880816i
3,60,4.22,11.63229639,-1.497104645,-6.50323658,0.17965191428763588+0.8222792134686644i,-0.4207266580869063+0.21608890408963527i
3,60,4.225,11.68013917,-1.490942165,-6.526632067,0.18899697820809344+0.8207947307893427i,-0.41701517047773184+0.2204582050370656i
3,60,4.23,11.72870569,-1.484738261,-6.550389946,0.19835582681357686+0.8192026313023361i,-0.41323896758086387+0.224773567180082i
3,60,4.235,11.778027,-1.478490685,-6.574521432,0.2077283076157413+0.8175020958025039i,-0.4093981381276412+0.22903402336927223i
3,60,4.24,11.82813519,-1.472197175,-6.599037518,0.21711423352097575+0.8156922737835611i,-0.4054928055928814+0.2332385849125003i
3,60,4.245,11.87906356,-1.465855448,-6.623948961,0.22651338107971247+0.8137722849437465i,-0.4015231293986268+0.23738624348804993i
3,60,4.25,11.93084664,-1.459463197,-6.649266272,0.23592548880670697+0.8117412207754253i,-0.3974893060007184+0.24147597310709104i
3,60,4.255,11.9801105,-1.453433578,-6.673546383,0.2451549025361873+0.8096150425819891i,-0.39351904947114746+0.24544899679609194i
3,60,4.26,12.02956501,-1.447430645,-6.697823146,0.254354220361337+0.8073853775787688i,-0.38951783448016963+0.24935768579860174i
3,60,4.265,12.07922496,-1.441452579,-6.722112362,0.26352346840412594+0.8050525655868702i,-0.38548559096626306+0.2532020507962904i
3,60,4.27,12.12910601,-1.435497514,-6.74643016,0.27266268696282564+0.8026169068685709i,-0.38142223908107925+0.25698205536026686i
3,60,4.275,12.17922465,-1.429563548,-6.770792983,0.2817719283822592+0.8000786612863121i,-0.37732769256841736+0.26069761558523874i
3,60,4.28,12.22959818,-1.423648743,-6.795217568,0.2908512548733105+0.7974380475638432i,-0.373201862146958+0.2643485999429805i
3,60,4.285,12.28024468,-1.417751133,-6.819720927,0.29990073628671554+0.7946952426526227i,-0.3690446588820523+0.2679348293541362i
3,60,4.29,12.33118303,-1.411868729,-6.844320334,0.3089204478463451+0.7918503812063508i,-0.36485599753202186+0.2714560774763378i
3,60,4.295,12.3824328,-1.405999525,-6.869033298,0.3179104678473744+0.7889035551661764i,-0.36063579985464983+0.2749120712055887i
3,60,4.3,12.43401433,-1.400141501,-6.893877551,0.32687087532491516+0.7858548134589145i,-0.35638399785985664+0.2783024913868444i
3,60,4.305,12.48594864,-1.394292628,-6.918871022,0.335801747698811+0.7827041618102306i,-0.35210053699492805+0.2816269737287549i
3,60,4.31,12.53825747,-1.38845087,-6.944031819,0.34470315840046994+0.7794515626745098i,-0.34778537924913744+0.28488510991658555i
3,60,4.315,12.59096321,-1.38261419,-6.969378211,0.3535751744876901+0.7760969352827647i,-0.34343850616511623+0.28807644891642925i
3,60,4.32,12.64408895,-1.376780553,-6.994928602,0.36241785425355244+0.7726401558096301i,-0.33905992174492905+0.29120049846297896i
3,60,4.325,12.69765845,-1.370947926,-7.020701515,0.3712312448355336+0.7690810576601601i,-0.3346496552394627+0.29425672672232184i
3,60,4.33,12.75169612,-1.365114283,-7.046715567,0.38001537983104633+0.7654194318767941i,-0.3302077638104502+0.2972445641204826i
3,60,4.335,12.80622704,-1.359277606,-7.072989452,0.38877027692565364+0.7616550276665297i,-0.3257343350552086+0.30016340532775215i
3,60,4.34,12.86127699,-1.353435885,-7.099541918,0.3974959355402336+0.7577875530479696i,-0.32122948938498636+0.30301261138823676i
3,60,4.345,12.91687241,-1.347587122,-7.126391747,0.40619233450335973+0.7538166756175962i,-0.3166933822486529+0.3057915119835056i
3,60,4.35,12.97304046,-1.34172933,-7.153557739,0.414859429755139+0.7497420234342298i,-0.3121262061943498+0.3084994078187453i
3,60,4.355,13.02980901,-1.335860532,-7.181058683,0.4234971520887161+0.745563186020333i,-0.30752819276262916+0.31113557311942824i
3,60,4.36,13.08720669,-1.329978763,-7.20891335,0.4321054049355861+0.74127971547842i,-0.3028996142055328+0.31369925822617417i
3,60,4.365,13.14526289,-1.324082069,-7.237140463,0.4406840622007566+0.7368911277205293i,-0.2982407850270062+0.31618969227523325i
3,60,4.37,13.20400786,-1.318168506,-7.265758687,0.44923296615372116+0.7323969038083545i,-0.2935520633409939+0.3186060859518422i
3,60,4.375,13.26347265,-1.312236137,-7.294786607,0.45775192538105564+0.7277964914013024i,-0.2888338520445123+0.32094763430361084i
3,60,4.38,13.32323705,-1.306327538,-7.324323569,0.4662272417480341+0.7230927467270085i,-0.2840915522223896+0.32320383333867597i
3,60,4.385,13.38328803,-1.300444058,-7.353871005,0.4746437411486037+0.7182950414549646i,-0.2793447240985907+0.32539164788968455i
3,60,4.39,13.44364094,-1.29458425,-7.383449965,0.4830015345184839+0.7134036488117649i,-0.27459322652980156+0.32751094317743806i
3,60,4.395,13.50431212,-1.288746625,-7.413081979,0.4913007336350343+0.7084187980420292i,-0.26983693625290384+0.32956152900457736i
3,60,4.4,13.56531882,-1.282929658,-7.442789025,0.49954144868766626+0.7033406742306715i,-0.2650757518616403+0.3315431613388036i
3,60,4.405,13.62667921,-1.277131791,-7.472593504,0.5077237858273611+0.6981694182462415i,-0.26030959765722517+0.3334555441577589i
